,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
75,1.0,1.0,1.027674397494665,1.0027965399487766,0.225,0.05555555555555555,0.28,0.12000000000000005,0.125,0.0,0.16,0.09333333333333334,0.02666666666666666,0.17333333333333334,0.01333333333333333,0.08,0.05555555555555555,0.1,0.05555555555555555,0.0,0.0,0.1,118.97142857142858,117.27777777777777,2.0,0.0,2.0,0.0,2.0,0.0
76,1.0,1.0,0.9807152912287366,0.9914182571802359,0.21951219512195122,0.05555555555555555,0.27631578947368424,0.118421052631579,0.12195121951219512,0.0,0.15789473684210525,0.09210526315789473,0.026315789473684206,0.18421052631578946,0.013157894736842103,0.07894736842105263,0.05555555555555555,0.0975609756097561,0.05555555555555555,0.0,0.0,0.0975609756097561,119.27777777777777,117.27777777777777,4.0,0.0,1.0,0.0,2.0,0.0
77,1.0,2.0,0.9990601152177147,1.000971459541266,0.21951219512195122,0.05405405405405406,0.27272727272727276,0.11688311688311694,0.12195121951219512,0.0,0.15584415584415584,0.1038961038961039,0.02597402597402597,0.18181818181818182,0.012987012987012984,0.07792207792207792,0.05405405405405406,0.0975609756097561,0.05405405405405406,0.0,0.0,0.0975609756097561,119.27777777777777,117.24324324324324,0.0,2.0,0.0,2.0,0.0,2.0
78,2.0,2.0,0.9926847142371059,1.0042292412160825,0.21951219512195122,0.05263157894736842,0.2692307692307693,0.11538461538461543,0.12195121951219512,0.0,0.16666666666666666,0.10256410256410256,0.025641025641025637,0.1794871794871795,0.012820512820512818,0.07692307692307693,0.05263157894736842,0.0975609756097561,0.05263157894736842,0.0,0.0,0.0975609756097561,119.27777777777777,117.02631578947368,0.0,3.0,0.0,2.0,0.0,1.0
79,1.0,2.0,0.9852779590014753,1.0021885498417828,0.21951219512195122,0.05128205128205128,0.2658227848101266,0.11392405063291143,0.12195121951219512,0.0,0.16455696202531644,0.11392405063291139,0.025316455696202524,0.17721518987341772,0.012658227848101262,0.0759493670886076,0.05128205128205128,0.0975609756097561,0.05128205128205128,0.0,0.0,0.0975609756097561,119.27777777777777,116.74358974358974,0.0,2.0,0.0,2.0,0.0,1.0
80,2.0,2.0,0.9833588418836294,1.0013382856367037,0.21951219512195122,0.05,0.26250000000000007,0.11250000000000004,0.12195121951219512,0.0,0.1625,0.1125,0.02499999999999999,0.175,0.012499999999999995,0.075,0.05,0.0975609756097561,0.05,0.0,0.0,0.0975609756097561,119.27777777777777,116.625,0.0,1.0,0.0,2.0,0.0,2.0
81,2.0,2.0,0.9890892508016895,1.0016172007071966,0.21951219512195122,0.04878048780487805,0.25925925925925936,0.12345679012345684,0.12195121951219512,0.0,0.16049382716049382,0.1111111111111111,0.02469135802469135,0.1728395061728395,0.012345679012345675,0.07407407407407407,0.04878048780487805,0.0975609756097561,0.04878048780487805,0.0,0.0,0.0975609756097561,119.27777777777777,116.73170731707317,0.0,4.0,0.0,1.0,0.0,0.0
82,2.0,2.0,0.9930694470654838,1.0026746737625345,0.21951219512195122,0.047619047619047616,0.2560975609756098,0.12195121951219516,0.12195121951219512,0.0,0.15853658536585366,0.10975609756097561,0.024390243902439015,0.17073170731707318,0.012195121951219507,0.07317073170731707,0.047619047619047616,0.0975609756097561,0.047619047619047616,0.0,0.0,0.0975609756097561,119.27777777777777,116.64285714285714,0.0,5.0,0.0,1.0,0.0,1.0
83,1.0,1.0,1.0037053103423348,1.006216149263389,0.21428571428571427,0.047619047619047616,0.2530120481927711,0.12048192771084341,0.11904761904761904,0.0,0.1566265060240964,0.10843373493975904,0.036144578313253004,0.16867469879518074,0.02409638554216867,0.07228915662650602,0.047619047619047616,0.09523809523809523,0.047619047619047616,0.0,0.0,0.09523809523809523,119.1891891891892,116.64285714285714,4.0,0.0,2.0,0.0,2.0,0.0
84,1.0,1.0,0.995027188014711,1.006986318069713,0.20930232558139536,0.047619047619047616,0.261904761904762,0.1190476190476191,0.11627906976744186,0.0,0.15476190476190477,0.10714285714285714,0.035714285714285705,0.16666666666666669,0.023809523809523805,0.07142857142857142,0.047619047619047616,0.09302325581395349,0.047619047619047616,0.0,0.0,0.09302325581395349,119.3157894736842,116.64285714285714,2.0,0.0,2.0,0.0,2.0,0.0
85,1.0,1.0,0.9813849763081517,1.0058807064311894,0.20454545454545456,0.047619047619047616,0.2588235294117648,0.11764705882352945,0.11363636363636363,0.0,0.15294117647058825,0.10588235294117647,0.035294117647058816,0.1647058823529412,0.02352941176470588,0.07058823529411765,0.047619047619047616,0.09090909090909091,0.047619047619047616,0.0,0.0,0.09090909090909091,118.97435897435898,116.64285714285714,4.0,0.0,2.0,0.0,2.0,0.0
86,2.0,1.0,0.9882290508440313,1.0022078835429669,0.2,0.047619047619047616,0.25581395348837216,0.1162790697674419,0.1111111111111111,0.0,0.16279069767441862,0.10465116279069768,0.04651162790697674,0.16279069767441862,0.02325581395348837,0.06976744186046512,0.047619047619047616,0.08888888888888889,0.047619047619047616,0.0,0.0,0.08888888888888889,119.175,116.64285714285714,5.0,0.0,1.0,0.0,2.0,0.0
87,1.0,1.0,0.966881480522327,0.9962324064428034,0.1956521739130435,0.047619047619047616,0.2643678160919541,0.11494252873563222,0.10869565217391304,0.0,0.16091954022988508,0.10344827586206896,0.05747126436781609,0.16091954022988508,0.034482758620689655,0.06896551724137931,0.047619047619047616,0.08695652173913043,0.047619047619047616,0.0,0.0,0.08695652173913043,119.1951219512195,116.64285714285714,5.0,0.0,2.0,0.0,0.0,0.0
88,2.0,2.0,0.9648892584170622,0.9971155911503882,0.1956521739130435,0.046511627906976744,0.26136363636363646,0.11363636363636367,0.10869565217391304,0.0,0.15909090909090912,0.10227272727272728,0.056818181818181816,0.15909090909090912,0.03409090909090909,0.06818181818181818,0.046511627906976744,0.08695652173913043,0.046511627906976744,0.0,0.0,0.08695652173913043,119.1951219512195,116.81395348837209,0.0,5.0,0.0,1.0,0.0,2.0
89,1.0,2.0,0.9617831859947968,0.9973912193065013,0.1956521739130435,0.045454545454545456,0.2584269662921349,0.11235955056179779,0.10869565217391304,0.0,0.15730337078651688,0.11235955056179775,0.056179775280898875,0.15730337078651688,0.033707865168539325,0.06741573033707865,0.045454545454545456,0.08695652173913043,0.045454545454545456,0.0,0.0,0.08695652173913043,119.1951219512195,116.93181818181819,0.0,4.0,0.0,2.0,0.0,1.0
90,1.0,2.0,0.9598167669760791,0.9983414637846231,0.1956521739130435,0.044444444444444446,0.25555555555555565,0.11111111111111115,0.10869565217391304,0.022222222222222223,0.15555555555555559,0.12222222222222222,0.05555555555555555,0.15555555555555559,0.03333333333333333,0.06666666666666667,0.044444444444444446,0.08695652173913043,0.044444444444444446,0.0,0.0,0.08695652173913043,119.1951219512195,116.93181818181819,0.0,2.0,0.0,1.0,0.0,0.0
91,2.0,2.0,0.9871069382743235,1.001355485066424,0.1956521739130435,0.043478260869565216,0.25274725274725285,0.10989010989010993,0.10869565217391304,0.021739130434782608,0.1648351648351649,0.12087912087912088,0.054945054945054944,0.15384615384615388,0.03296703296703297,0.06593406593406594,0.043478260869565216,0.08695652173913043,0.043478260869565216,0.0,0.0,0.08695652173913043,119.1951219512195,116.71111111111111,0.0,3.0,0.0,2.0,0.0,1.0
92,1.0,2.0,0.9878584278167475,1.0015576018808778,0.1956521739130435,0.0425531914893617,0.2608695652173914,0.10869565217391308,0.10869565217391304,0.02127659574468085,0.16304347826086962,0.11956521739130435,0.06521739130434782,0.1521739130434783,0.043478260869565216,0.06521739130434782,0.0425531914893617,0.08695652173913043,0.0425531914893617,0.0,0.0,0.08695652173913043,119.1951219512195,116.76086956521739,0.0,4.0,0.0,2.0,0.0,1.0
93,1.0,2.0,1.0220933512125379,1.0095225080210863,0.1956521739130435,0.041666666666666664,0.26881720430107536,0.10752688172043015,0.10869565217391304,0.020833333333333332,0.1612903225806452,0.11827956989247312,0.07526881720430108,0.15053763440860218,0.053763440860215055,0.06451612903225806,0.0625,0.08695652173913043,0.0625,0.0,0.0,0.08695652173913043,119.1951219512195,116.74468085106383,0.0,5.0,0.0,1.0,0.0,1.0
94,1.0,1.0,1.0186359032632601,1.0085423797351356,0.19148936170212766,0.041666666666666664,0.2659574468085107,0.1063829787234043,0.10638297872340426,0.020833333333333332,0.15957446808510645,0.11702127659574468,0.07446808510638298,0.148936170212766,0.05319148936170213,0.06382978723404255,0.0625,0.0851063829787234,0.0625,0.0,0.0,0.0851063829787234,118.80952380952381,116.74468085106383,3.0,0.0,2.0,0.0,2.0,0.0
95,2.0,1.0,1.0234078006046528,1.0077286542782171,0.1875,0.041666666666666664,0.26315789473684215,0.10526315789473688,0.125,0.020833333333333332,0.16842105263157903,0.11578947368421053,0.07368421052631578,0.14736842105263165,0.05263157894736842,0.0631578947368421,0.0625,0.08333333333333333,0.0625,0.0,0.0,0.08333333333333333,118.80952380952381,116.74468085106383,1.0,0.0,1.0,0.0,2.0,0.0
96,1.0,1.0,1.0637630530124016,1.0073592583545337,0.1836734693877551,0.041666666666666664,0.2604166666666667,0.1041666666666667,0.12244897959183673,0.020833333333333332,0.16666666666666674,0.11458333333333333,0.07291666666666666,0.1458333333333334,0.052083333333333336,0.06249999999999999,0.0625,0.08163265306122448,0.0625,0.0,0.0,0.08163265306122448,119.02325581395348,116.74468085106383,2.0,0.0,2.0,0.0,0.0,0.0
97,1.0,1.0,1.031739452068774,1.0067059291967029,0.18,0.041666666666666664,0.25773195876288657,0.10309278350515468,0.12,0.020833333333333332,0.1649484536082475,0.1134020618556701,0.07216494845360824,0.14432989690721656,0.05154639175257732,0.06185567010309277,0.0625,0.07999999999999999,0.0625,0.0,0.0,0.07999999999999999,119.06818181818181,116.74468085106383,4.0,0.0,2.0,0.0,2.0,0.0
98,1.0,1.0,1.0194504185073265,1.0067012644963962,0.19607843137254902,0.041666666666666664,0.26530612244897955,0.10204081632653064,0.11764705882352941,0.020833333333333332,0.16326530612244905,0.11224489795918367,0.07142857142857142,0.14285714285714293,0.05102040816326531,0.06122448979591836,0.0625,0.07843137254901959,0.0625,0.0,0.0,0.07843137254901959,119.37777777777778,116.74468085106383,4.0,0.0,2.0,0.0,1.0,0.0
99,2.0,2.0,1.031874604710708,1.0067793774002685,0.19607843137254902,0.04081632653061224,0.2626262626262626,0.10101010101010105,0.11764705882352941,0.02040816326530612,0.16161616161616169,0.1111111111111111,0.0707070707070707,0.1414141414141415,0.050505050505050504,0.060606060606060594,0.061224489795918366,0.07843137254901959,0.061224489795918366,0.0,0.0,0.07843137254901959,119.37777777777778,116.5,0.0,4.0,0.0,2.0,0.0,0.0
100,1.0,2.0,1.0568496377878571,1.0101299946015336,0.19607843137254902,0.039999999999999994,0.26999999999999996,0.10000000000000003,0.11764705882352941,0.019999999999999997,0.16000000000000006,0.11,0.07,0.14000000000000007,0.05,0.05999999999999999,0.06,0.07843137254901959,0.06,0.0,0.0,0.07843137254901959,119.37777777777778,116.18367346938776,0.0,5.0,0.0,1.0,0.0,1.0
101,2.0,2.0,1.058342008813337,1.0108342525049356,0.19607843137254902,0.039215686274509796,0.2673267326732673,0.09900990099009904,0.11764705882352941,0.019607843137254898,0.16831683168316838,0.10891089108910891,0.06930693069306931,0.13861386138613868,0.04950495049504951,0.059405940594059396,0.058823529411764705,0.07843137254901959,0.058823529411764705,0.0,0.0,0.07843137254901959,119.37777777777778,115.94,0.0,4.0,0.0,2.0,0.0,1.0
102,1.0,2.0,1.0532394178028803,1.0105649870630447,0.19607843137254902,0.03846153846153845,0.2647058823529411,0.09803921568627455,0.11764705882352941,0.03846153846153846,0.16666666666666674,0.11764705882352941,0.06862745098039216,0.13725490196078438,0.049019607843137254,0.0588235294117647,0.057692307692307696,0.07843137254901959,0.057692307692307696,0.0,0.0,0.07843137254901959,119.37777777777778,115.94,0.0,0.0,0.0,0.0,0.0,0.0
103,1.0,2.0,1.0276752098310458,1.009590791380038,0.19607843137254902,0.03773584905660376,0.2718446601941747,0.09708737864077674,0.11764705882352941,0.03773584905660377,0.16504854368932045,0.11650485436893204,0.0679611650485437,0.13592233009708746,0.04854368932038835,0.05825242718446601,0.05660377358490566,0.07843137254901959,0.05660377358490566,0.0,0.0,0.07843137254901959,119.37777777777778,115.96078431372548,0.0,4.0,0.0,2.0,0.0,1.0
104,2.0,2.0,1.0688035289736746,1.0167283035945027,0.19607843137254902,0.03703703703703702,0.26923076923076916,0.09615384615384619,0.11764705882352941,0.037037037037037035,0.16346153846153852,0.11538461538461539,0.06730769230769232,0.1346153846153847,0.04807692307692308,0.05769230769230768,0.07407407407407407,0.07843137254901959,0.05555555555555555,0.0,0.018518518518518517,0.07843137254901959,119.37777777777778,116.13461538461539,0.0,2.0,0.0,1.0,0.0,1.0
105,1.0,2.0,1.0952668781021988,1.0199904363794734,0.19607843137254902,0.03636363636363635,0.2666666666666666,0.09523809523809527,0.11764705882352941,0.03636363636363636,0.16190476190476197,0.12380952380952381,0.06666666666666668,0.13333333333333341,0.047619047619047616,0.057142857142857134,0.07272727272727272,0.07843137254901959,0.05454545454545454,0.0,0.01818181818181818,0.07843137254901959,119.37777777777778,116.24528301886792,0.0,5.0,0.0,2.0,0.0,2.0
106,1.0,2.0,1.1257399792127953,1.0204776332204595,0.19607843137254902,0.0357142857142857,0.26415094339622636,0.09433962264150947,0.11764705882352941,0.03571428571428571,0.1603773584905661,0.1320754716981132,0.06603773584905662,0.1320754716981133,0.04716981132075472,0.056603773584905655,0.08928571428571429,0.07843137254901959,0.07142857142857142,0.0,0.017857142857142856,0.07843137254901959,119.37777777777778,116.37037037037037,0.0,2.0,0.0,2.0,0.0,2.0
107,1.0,1.0,1.163151794194823,1.0192042892828852,0.19230769230769232,0.0357142857142857,0.2616822429906541,0.09345794392523368,0.11538461538461539,0.03571428571428571,0.15887850467289727,0.1308411214953271,0.06542056074766357,0.13084112149532717,0.04672897196261682,0.05607476635514018,0.08928571428571429,0.0769230769230769,0.07142857142857142,0.0,0.017857142857142856,0.0769230769230769,119.15217391304348,116.37037037037037,1.0,0.0,2.0,0.0,2.0,0.0
108,1.0,1.0,1.099470388576776,1.012343824822602,0.18867924528301888,0.0357142857142857,0.2592592592592592,0.09259259259259263,0.11320754716981132,0.03571428571428571,0.15740740740740747,0.13888888888888887,0.06481481481481484,0.13888888888888895,0.046296296296296294,0.055555555555555546,0.08928571428571429,0.07547169811320752,0.07142857142857142,0.0,0.017857142857142856,0.07547169811320752,119.17021276595744,116.37037037037037,2.0,0.0,2.0,0.0,2.0,0.0
109,1.0,1.0,1.0935625424780562,1.0114998834947244,0.18518518518518517,0.0357142857142857,0.2568807339449541,0.09174311926605508,0.1111111111111111,0.03571428571428571,0.15596330275229364,0.13761467889908255,0.06422018348623856,0.13761467889908263,0.045871559633027525,0.05504587155963302,0.08928571428571429,0.07407407407407404,0.07142857142857142,0.0,0.017857142857142856,0.07407407407407404,118.91666666666667,116.37037037037037,4.0,0.0,1.0,0.0,2.0,0.0
110,1.0,1.0,1.086379405327335,1.0111207767577817,0.18181818181818182,0.0357142857142857,0.2545454545454545,0.09090909090909094,0.10909090909090909,0.03571428571428571,0.1545454545454546,0.13636363636363635,0.06363636363636367,0.13636363636363644,0.045454545454545456,0.054545454545454536,0.08928571428571429,0.0727272727272727,0.07142857142857142,0.0,0.017857142857142856,0.0727272727272727,119.10204081632654,116.37037037037037,2.0,0.0,2.0,0.0,2.0,0.0
111,2.0,2.0,1.0761055676920328,1.012228387765815,0.18181818181818182,0.0350877192982456,0.25225225225225223,0.09009009009009013,0.10909090909090909,0.03508771929824561,0.15315315315315323,0.13513513513513511,0.0630630630630631,0.13513513513513523,0.04504504504504504,0.05405405405405404,0.08771929824561403,0.0727272727272727,0.07017543859649122,0.0,0.017543859649122806,0.0727272727272727,119.10204081632654,116.49090909090908,0.0,4.0,0.0,2.0,0.0,1.0
112,2.0,2.0,1.1029792473036644,1.0144178899882057,0.18181818181818182,0.03448275862068964,0.24999999999999997,0.08928571428571432,0.10909090909090909,0.034482758620689655,0.15178571428571436,0.13392857142857142,0.06250000000000003,0.13392857142857154,0.044642857142857144,0.05357142857142856,0.08620689655172414,0.0727272727272727,0.06896551724137931,0.0,0.017241379310344827,0.0727272727272727,119.10204081632654,116.19642857142857,0.0,5.0,0.0,1.0,0.0,2.0
113,1.0,2.0,1.059657575649821,1.0155262807717895,0.18181818181818182,0.03389830508474575,0.247787610619469,0.08849557522123896,0.10909090909090909,0.03389830508474576,0.15044247787610626,0.1415929203539823,0.06194690265486729,0.13274336283185853,0.04424778761061947,0.053097345132743355,0.0847457627118644,0.0727272727272727,0.06779661016949153,0.0,0.01694915254237288,0.0727272727272727,119.10204081632654,116.01754385964912,0.0,4.0,0.0,1.0,0.0,1.0
114,1.0,2.0,1.0234706381374283,1.0105257225867852,0.18181818181818182,0.03333333333333332,0.24561403508771926,0.08771929824561407,0.10909090909090909,0.03333333333333333,0.14912280701754393,0.14035087719298245,0.061403508771929856,0.13157894736842118,0.043859649122807015,0.05263157894736841,0.08333333333333333,0.0727272727272727,0.06666666666666667,0.0,0.016666666666666666,0.0727272727272727,119.10204081632654,116.06896551724138,0.0,4.0,0.0,2.0,0.0,1.0
115,1.0,2.0,1.0425885477515633,1.0126534005693668,0.18181818181818182,0.03278688524590163,0.2434782608695652,0.08695652173913046,0.10909090909090909,0.03278688524590164,0.1478260869565218,0.14782608695652175,0.060869565217391335,0.1304347826086958,0.043478260869565216,0.05217391304347825,0.08196721311475409,0.0727272727272727,0.06557377049180328,0.0,0.01639344262295082,0.0727272727272727,119.10204081632654,116.0,0.0,2.0,0.0,2.0,0.0,2.0
116,2.0,2.0,1.0558673312831117,1.0145750030937264,0.18181818181818182,0.032258064516129024,0.24137931034482757,0.08620689655172417,0.10909090909090909,0.03225806451612903,0.1551724137931035,0.14655172413793102,0.06034482758620693,0.12931034482758635,0.04310344827586207,0.051724137931034475,0.0967741935483871,0.0727272727272727,0.06451612903225806,0.0,0.03225806451612903,0.0727272727272727,119.10204081632654,116.08333333333333,0.0,1.0,0.0,2.0,0.0,1.0
117,2.0,2.0,1.0754336235405255,1.0169972158077438,0.18181818181818182,0.03174603174603174,0.2393162393162393,0.0854700854700855,0.10909090909090909,0.031746031746031744,0.1538461538461539,0.1452991452991453,0.05982905982905986,0.12820512820512836,0.042735042735042736,0.05128205128205127,0.09523809523809523,0.0727272727272727,0.06349206349206349,0.0,0.031746031746031744,0.0727272727272727,119.10204081632654,116.24590163934427,0.0,5.0,0.0,1.0,0.0,2.0
118,2.0,2.0,1.0757400261810577,1.0168418467039606,0.18181818181818182,0.04687499999999999,0.23728813559322032,0.09322033898305088,0.10909090909090909,0.03125,0.152542372881356,0.1440677966101695,0.059322033898305114,0.12711864406779677,0.0423728813559322,0.050847457627118633,0.09375,0.0727272727272727,0.0625,0.0,0.03125,0.0727272727272727,119.10204081632654,116.37096774193549,0.0,5.0,0.0,1.0,0.0,1.0
119,1.0,1.0,1.0752588284394864,1.0169812777727074,0.17857142857142858,0.04687499999999999,0.2352941176470588,0.092436974789916,0.10714285714285714,0.03125,0.15126050420168075,0.14285714285714285,0.05882352941176473,0.1260504201680674,0.04201680672268908,0.050420168067226885,0.09375,0.0714285714285714,0.0625,0.0,0.03125,0.0714285714285714,119.14,116.37096774193549,5.0,0.0,1.0,0.0,2.0,0.0
120,1.0,1.0,1.0718940963571006,1.0194551989918494,0.17543859649122806,0.04687499999999999,0.2333333333333333,0.0916666666666667,0.10526315789473684,0.03125,0.15000000000000005,0.15,0.05833333333333336,0.12500000000000017,0.041666666666666664,0.049999999999999996,0.09375,0.0701754385964912,0.0625,0.0,0.03125,0.0701754385964912,119.2156862745098,116.37096774193549,4.0,0.0,2.0,0.0,1.0,0.0
121,1.0,1.0,1.068232783076214,1.0192385288800447,0.1724137931034483,0.04687499999999999,0.23140495867768593,0.09090909090909094,0.10344827586206896,0.03125,0.14876033057851246,0.1487603305785124,0.05785123966942152,0.12396694214876049,0.04132231404958678,0.04958677685950413,0.09375,0.06896551724137928,0.0625,0.0,0.03125,0.06896551724137928,119.38461538461539,116.37096774193549,4.0,0.0,2.0,0.0,0.0,0.0
122,1.0,1.0,1.061031127660386,1.018322852303735,0.1694915254237288,0.04687499999999999,0.23770491803278684,0.09016393442622954,0.1016949152542373,0.03125,0.14754098360655743,0.14754098360655737,0.0573770491803279,0.12295081967213131,0.040983606557377046,0.04918032786885245,0.09375,0.0677966101694915,0.0625,0.0,0.03125,0.0677966101694915,118.79245283018868,116.37096774193549,2.0,0.0,2.0,0.0,2.0,0.0
123,2.0,2.0,1.0929902871702493,1.0222316430935168,0.1694915254237288,0.04615384615384615,0.23577235772357721,0.09756097560975613,0.1016949152542373,0.03076923076923077,0.1463414634146342,0.14634146341463414,0.05691056910569109,0.12195121951219529,0.04065040650406504,0.048780487804878044,0.09230769230769231,0.0677966101694915,0.06153846153846154,0.0,0.03076923076923077,0.0677966101694915,118.79245283018868,116.42857142857143,0.0,2.0,0.0,2.0,0.0,2.0
124,2.0,2.0,1.034229331434526,1.019366586958917,0.1694915254237288,0.04545454545454545,0.23387096774193544,0.09677419354838712,0.1016949152542373,0.030303030303030304,0.15322580645161296,0.14516129032258066,0.05645161290322583,0.12096774193548403,0.04032258064516129,0.04838709677419354,0.09090909090909091,0.0677966101694915,0.06060606060606061,0.0,0.030303030303030304,0.0677966101694915,118.79245283018868,116.484375,0.0,4.0,0.0,2.0,0.0,2.0
125,2.0,2.0,0.9808043311000143,1.0134629075427264,0.1694915254237288,0.044776119402985065,0.23199999999999998,0.09600000000000003,0.1016949152542373,0.029850746268656716,0.15200000000000005,0.144,0.05600000000000003,0.12800000000000017,0.04,0.055999999999999994,0.08955223880597014,0.0677966101694915,0.05970149253731343,0.0,0.029850746268656716,0.0677966101694915,118.79245283018868,116.27692307692308,0.0,2.0,0.0,2.0,0.0,2.0
126,1.0,2.0,0.9732724384432069,1.0127306754064165,0.1694915254237288,0.044117647058823525,0.23015873015873012,0.09523809523809526,0.1016949152542373,0.029411764705882353,0.15079365079365084,0.15079365079365079,0.05555555555555559,0.12698412698412714,0.03968253968253968,0.055555555555555546,0.08823529411764706,0.0677966101694915,0.058823529411764705,0.0,0.029411764705882353,0.0677966101694915,118.79245283018868,116.43939393939394,0.0,2.0,0.0,2.0,0.0,1.0
127,2.0,2.0,0.980393041927855,1.012834877234829,0.1694915254237288,0.04347826086956521,0.22834645669291337,0.09448818897637798,0.1016949152542373,0.028985507246376812,0.15748031496062997,0.14960629921259844,0.0551181102362205,0.1259842519685041,0.03937007874015748,0.055118110236220465,0.08695652173913043,0.0677966101694915,0.057971014492753624,0.0,0.028985507246376812,0.0677966101694915,118.79245283018868,116.17910447761194,0.0,2.0,0.0,2.0,0.0,1.0
128,1.0,1.0,1.0124564653131172,1.012361132987184,0.16666666666666666,0.04347826086956521,0.23437499999999997,0.09375000000000003,0.1,0.028985507246376812,0.15625000000000006,0.1484375,0.05468750000000003,0.12500000000000017,0.0390625,0.05468749999999999,0.08695652173913043,0.06666666666666664,0.057971014492753624,0.0,0.028985507246376812,0.06666666666666664,118.68518518518519,116.17910447761194,2.0,0.0,1.0,0.0,2.0,0.0
129,1.0,1.0,1.0165951778665767,1.0122674933977185,0.16393442622950818,0.04347826086956521,0.2325581395348837,0.09302325581395351,0.09836065573770492,0.028985507246376812,0.15503875968992253,0.14728682170542637,0.054263565891472895,0.12403100775193815,0.03875968992248062,0.05426356589147286,0.08695652173913043,0.06557377049180325,0.057971014492753624,0.0,0.028985507246376812,0.06557377049180325,118.78181818181818,116.17910447761194,3.0,0.0,2.0,0.0,0.0,0.0
130,1.0,1.0,1.0197175774309557,1.0123983822116884,0.16129032258064516,0.04347826086956521,0.23076923076923075,0.09230769230769234,0.0967741935483871,0.028985507246376812,0.1538461538461539,0.14615384615384616,0.05384615384615388,0.12307692307692324,0.038461538461538464,0.05384615384615384,0.08695652173913043,0.06451612903225805,0.057971014492753624,0.0,0.028985507246376812,0.06451612903225805,119.05357142857143,116.17910447761194,4.0,0.0,1.0,0.0,0.0,0.0
131,1.0,1.0,1.0196096934923726,1.0133043184012802,0.15873015873015872,0.04347826086956521,0.22900763358778622,0.09160305343511453,0.09523809523809523,0.028985507246376812,0.1526717557251909,0.15267175572519084,0.05343511450381682,0.12213740458015283,0.03816793893129771,0.053435114503816786,0.08695652173913043,0.06349206349206347,0.057971014492753624,0.0,0.028985507246376812,0.06349206349206347,118.85964912280701,116.17910447761194,3.0,0.0,2.0,0.0,2.0,0.0
132,1.0,2.0,1.008827455814814,1.0136162464370237,0.15873015873015872,0.04285714285714285,0.22727272727272724,0.09090909090909094,0.09523809523809523,0.04285714285714286,0.15151515151515157,0.1590909090909091,0.05303030303030306,0.12121212121212137,0.03787878787878788,0.053030303030303025,0.08571428571428572,0.06349206349206347,0.05714285714285714,0.0,0.02857142857142857,0.06349206349206347,118.85964912280701,116.17910447761194,0.0,4.0,0.0,1.0,0.0,0.0
133,2.0,2.0,1.0230498148369358,1.0166643325999842,0.15873015873015872,0.042253521126760556,0.22556390977443605,0.09774436090225566,0.09523809523809523,0.04225352112676056,0.1503759398496241,0.15789473684210525,0.052631578947368446,0.1278195488721806,0.03759398496240601,0.06015037593984962,0.08450704225352113,0.06349206349206347,0.056338028169014086,0.0,0.028169014084507043,0.06349206349206347,118.85964912280701,116.08823529411765,0.0,5.0,0.0,1.0,0.0,2.0
134,1.0,2.0,1.0567574760319085,1.0169291448309463,0.15873015873015872,0.04166666666666666,0.22388059701492533,0.09701492537313436,0.09523809523809523,0.041666666666666664,0.14925373134328362,0.16417910447761194,0.05223880597014928,0.1343283582089554,0.03731343283582089,0.05970149253731343,0.08333333333333333,0.06349206349206347,0.05555555555555555,0.0,0.027777777777777776,0.06349206349206347,118.85964912280701,116.17391304347827,0.0,3.0,0.0,2.0,0.0,2.0
135,2.0,2.0,1.1246949954644856,1.0269093121465889,0.15873015873015872,0.041095890410958895,0.22222222222222218,0.10370370370370373,0.09523809523809523,0.0410958904109589,0.1481481481481482,0.16296296296296298,0.05185185185185188,0.1333333333333335,0.037037037037037035,0.05925925925925926,0.0821917808219178,0.06349206349206347,0.0547945205479452,0.0,0.0273972602739726,0.06349206349206347,118.85964912280701,116.05714285714286,0.0,3.0,0.0,1.0,0.0,2.0
136,1.0,2.0,1.0818272339148594,1.0232822836717608,0.15873015873015872,0.04054054054054053,0.22058823529411759,0.10294117647058826,0.09523809523809523,0.04054054054054054,0.14705882352941183,0.16911764705882354,0.05147058823529414,0.13235294117647076,0.03676470588235294,0.058823529411764705,0.08108108108108109,0.06349206349206347,0.05405405405405406,0.0,0.02702702702702703,0.06349206349206347,118.85964912280701,116.05633802816901,0.0,4.0,0.0,2.0,0.0,2.0
137,2.0,2.0,1.070093782563392,1.0237404772092653,0.15873015873015872,0.05333333333333332,0.21897810218978098,0.10948905109489054,0.09523809523809523,0.04,0.14598540145985406,0.1678832116788321,0.05109489051094893,0.13138686131386876,0.0364963503649635,0.058394160583941604,0.09333333333333334,0.06349206349206347,0.05333333333333334,0.0,0.04,0.06349206349206347,118.85964912280701,115.95833333333333,0.0,5.0,0.0,1.0,0.0,0.0
138,2.0,2.0,1.099786456485063,1.0283869245794126,0.15873015873015872,0.05263157894736841,0.21739130434782603,0.10869565217391308,0.09523809523809523,0.039473684210526314,0.14492753623188412,0.16666666666666666,0.050724637681159444,0.13768115942029002,0.036231884057971016,0.06521739130434782,0.09210526315789473,0.06349206349206347,0.05263157894736842,0.0,0.039473684210526314,0.06349206349206347,118.85964912280701,116.01369863013699,0.0,5.0,0.0,2.0,0.0,1.0
