F1,F2,F3,F4,F5,F6,point_victor
0.547458318,-3.0936169,86.43979393,0.113231264,0.10252066,0.031902485,0
0.546214916,-3.43628454,86.55125524,0.11264764,0.104970496,0.035079096,1
0.544506814,-3.80810313,86.57295358,0.112074725,0.103981333,0.034503029,1
0.53898186,-4.150770769,86.69549567,0.111512227,0.109170527,0.033947718,0
0.53642195,2.165995918,86.68861151,0.11016304,0.108206559,0.033830318,1
0.524893382,2.189646682,86.74318593,0.108848617,0.107259199,0.033715014,1
0.523312692,1.821061858,86.73576332,0.107567547,0.106328034,0.033601751,0
0.539517703,1.4294299,86.60453394,0.106318499,0.111356881,0.031176302,0
0.538544256,1.844712622,86.68443313,0.105100212,0.107769598,0.034599202,1
0.539250994,2.510929978,86.74099289,0.103911496,0.106872627,0.034481246,1
0.535632533,-2.70333622,86.81322778,0.103414565,0.10907677,0.03394698,1
0.543227947,-4.150770769,86.60729827,0.102926056,0.111243554,0.033431084,1
0.549229432,-3.06446595,86.65320435,0.102445757,0.110265089,0.032932563,0
0.565928199,-3.40713359,86.43265734,0.101973463,0.109302932,0.035816272,1
0.575407195,-3.40713359,86.32095909,0.101508976,0.108356679,0.047040021,1
0.582948107,2.165995918,86.26764876,0.100388763,0.107501209,0.046906067,1
0.586257568,2.510929978,86.30726994,0.099294931,0.106658723,0.046774291,1
0.582399758,2.902964356,86.3357383,0.0982265,0.105828945,0.04664464,1
0.5803112,1.797813514,86.37325474,0.097182539,0.105011607,0.049748213,1
0.581258859,-1.587880451,86.37304559,0.096754326,0.104139251,0.049038879,1
0.581554475,-3.075154809,86.38882265,0.096332857,0.108616388,0.04627457,0
0.586876417,-2.721798311,86.14570334,0.095917973,0.11302357,0.043563928,0
0.589108823,-3.778952179,86.13326244,0.095509521,0.112109393,0.040905168,0
0.590079722,-3.0936169,86.25367639,0.095107353,0.111209281,0.032842105,0
0.591448815,2.165995918,86.25124574,0.094119165,0.110390105,0.032764239,1
0.586788064,2.534580742,86.22012001,0.093152982,0.109582544,0.032687553,0
0.589518459,2.534580742,86.25604044,0.092208027,0.108786365,0.035648813,1
0.587800856,2.510929978,86.25604044,0.093680279,0.108001346,0.035551745,0
0.586432711,2.558030296,86.25834059,0.092757851,0.107227264,0.035456114,1
0.583126562,2.510929978,86.32040563,0.091854805,0.106463906,0.03536189,1
0.591675042,-3.035315,86.16874119,0.091475591,0.110600031,0.032966018,0
0.588655089,-3.760490088,86.27055201,0.091101873,0.114676212,0.032523481,0
0.585901454,-3.778952179,86.37636882,0.090733533,0.113818628,0.032093834,0
0.580068011,-3.075154809,86.46415895,0.090370454,0.112973296,0.02468392,0
0.564692753,2.189646682,86.51096631,0.08950743,0.114821036,0.024623012,1
0.549874589,2.142546364,86.54311044,0.088662075,0.114036836,0.024562962,1
0.549556134,1.797813514,86.48150502,0.087833815,0.113263006,0.024503752,1
0.552779971,2.902964356,86.50010129,0.087022103,0.112499351,0.024445364,1
0.556246057,-3.417822449,86.49994723,0.086683716,0.11169379,0.024136283,1
0.55751227,-3.40713359,86.36291419,0.086349965,0.11554064,0.022028772,0
0.555684747,-2.30236668,86.27251611,0.088205514,0.11472535,0.02174867,0
0.55802653,-3.760490088,86.25431646,0.087865991,0.113921077,0.024205225,1
0.558952893,-3.40713359,86.29815236,0.087531025,0.1131276,0.022151201,0
0.559866626,-3.778952179,86.3944769,0.087200525,0.112344703,0.021886821,0
0.56112452,2.534580742,86.42986582,0.086417101,0.111624067,0.020092077,0
0.567488711,2.189646682,86.45159757,0.087761748,0.11091236,0.020056578,0
0.565371873,2.165995918,86.47700843,0.086994405,0.110209426,0.020021544,1
0.565300374,1.844712622,86.52675768,0.086241502,0.107461774,0.022609649,1
0.565550131,2.166197128,86.48492567,0.085502609,0.106799535,0.02516436,1
0.563956149,2.142546364,86.5374718,0.08477731,0.106145085,0.02340613,0
0.554172624,2.166197128,86.55267546,0.084065207,0.105498298,0.025923224,1
0.561734903,2.189646682,86.51198802,0.083365919,0.109147918,0.024182447,0
0.560526566,2.189646682,86.55459094,0.082679079,0.108489117,0.024122785,1
0.559000359,2.166197128,86.58460217,0.082004336,0.107837953,0.024063869,1
0.564934516,-3.43628454,86.6647977,0.081705119,0.107132386,0.023795739,0
0.578394767,-2.721798311,86.50757998,0.081409596,0.10643553,0.026027411,1
0.579302753,-4.150770769,86.43856975,0.081117699,0.105747225,0.025756989,1
0.58118066,-3.80810313,86.2890755,0.080829361,0.105067313,0.023884249,0
0.584267838,-3.417822449,86.21883307,0.082490941,0.104395643,0.023635968,0
0.628703425,-2.33151763,86.21872115,0.082197806,0.103732065,0.023393422,1
0.635091981,-3.075154809,86.28609681,0.08190818,0.10529171,0.023156401,1
0.642888971,-3.80810313,86.16711555,0.083533668,0.104630698,0.027560672,0
0.64336326,-2.70333622,86.26936944,0.083239565,0.103977509,0.021587802,0
0.639068109,-3.035315,86.25049859,0.082948923,0.103332004,0.023745515,1
0.641304823,-3.40713359,86.19123017,0.08266168,0.106656861,0.021975525,0
0.656633218,-2.30236668,86.271888,0.082377777,0.106003285,0.020228284,0
0.661781393,2.166197128,86.27822224,0.081733389,0.105419181,0.02018623,1
0.654980362,2.510929978,86.16683826,0.081099966,0.104841186,0.022465888,1
0.653137868,2.534580742,86.20043815,0.080477208,0.104269213,0.022411529,1
0.653797156,1.060845076,86.20043815,0.081689599,0.103703178,0.022357787,0
0.65836523,2.558030296,86.1739346,0.081077009,0.103142997,0.020814169,0
0.65954483,1.821061858,86.21041593,0.080474368,0.102588589,0.020770005,1
0.659555561,-3.075154809,86.20362243,0.080202216,0.104052035,0.020568371,1
0.660172329,-3.075154809,86.24196192,0.079933088,0.107208607,0.018905385,0
0.663998935,-3.06446595,86.18499454,0.079666933,0.106586429,0.017262742,0
0.664041895,-3.075154809,86.2555053,0.079403704,0.105971087,0.015640036,0
0.663064156,-3.778952179,86.34053974,0.079143351,0.105362471,0.015478494,1
0.674988049,-3.46543549,86.41282641,0.078885828,0.104760469,0.015320446,0
0.67012096,2.534580742,86.45580606,0.07831029,0.10421958,0.017486029,1
0.625927663,1.844712622,86.47991366,0.077743907,0.101918129,0.019628326,1
0.615413292,1.452879454,86.42880073,0.077186444,0.101405275,0.019587852,1
0.602880329,2.510929978,86.45621386,0.076637676,0.10089725,0.021696179,1
0.598301841,-3.046003859,86.37349647,0.076393634,0.100326762,0.02150815,1
0.602548888,-3.46543549,86.3345127,0.07615216,0.10332881,0.021323737,0
0.605914846,-3.40713359,86.29643539,0.075913215,0.102751565,0.02114283,0
0.592006357,-3.40713359,86.16226963,0.07567676,0.102180333,0.020965321,1
0.590870062,-3.43628454,86.2380127,0.075442754,0.105126113,0.020791109,0
0.601785884,-3.46543549,86.23223486,0.075211161,0.10454853,0.022702022,1
0.6032525,-2.645034319,86.30058391,0.074981943,0.103976871,0.022523438,0
0.590082344,-3.40713359,86.17226954,0.074755064,0.10529855,0.022347979,1
0.592287423,-2.663496411,86.12878645,0.074530489,0.106606812,0.022175556,1
0.598337124,-3.06446595,86.03372324,0.074308181,0.106033419,0.02852953,1
0.597977716,1.821263068,85.97342316,0.073791859,0.105533022,0.0284733,1
0.59706359,2.165995918,85.99371387,0.073283435,0.105037008,0.028417633,1
0.589065256,2.166197128,86.00335077,0.072782713,0.104545329,0.02836252,1
0.588140729,1.797612304,85.98234418,0.072289504,0.104057939,0.027001934,0
0.591283338,1.844712622,86.01201024,0.071803626,0.101924442,0.028943961,1
0.585101116,-1.95969904,86.01191222,0.071594235,0.101384363,0.028710141,1
0.586592881,-3.760490088,85.91887354,0.071386886,0.100849552,0.02848045,1
0.587474547,-3.778952179,85.96800134,0.071181551,0.103609453,0.026974114,0
0.590812458,-3.778952179,86.02073045,0.0709782,0.103069061,0.025484054,0
0.591394801,-3.80810313,86.01286825,0.072320841,0.102533865,0.025278332,0
0.589914555,-3.778952179,86.07765484,0.072113984,0.103773891,0.027008691,1
0.593173842,-3.40713359,86.03349819,0.071909097,0.106467297,0.025544556,0
0.58857263,-3.40713359,86.10122249,0.071706153,0.105923605,0.025346113,0
0.584017866,2.510929978,86.06394281,0.071235791,0.105461447,0.025302116,1
0.585367579,2.189646682,86.08325484,0.070772259,0.105002944,0.025258533,1
0.577853211,2.166197128,86.05661648,0.070315396,0.104548063,0.023982572,0
0.570872477,2.534580742,86.09176458,0.069865044,0.104096772,0.022718481,0
0.574655089,2.165995918,86.0847158,0.069421054,0.103649038,0.022687464,1
0.569941072,2.166197128,86.11262813,0.06898328,0.103204828,0.022656733,1
0.562078224,-3.43628454,86.07350832,0.070266398,0.102695569,0.022475163,0
0.566367448,-3.760490088,86.06127265,0.070071316,0.102190961,0.022296696,0
0.561468407,-3.417822449,86.10100166,0.069878006,0.104771126,0.022121249,0
0.569264759,-3.046003859,86.18265808,0.069686447,0.104261693,0.021948744,0
0.566365119,2.189646682,86.2163384,0.07070167,0.10382539,0.021919384,0
0.568709335,1.060845076,86.24630239,0.070269645,0.103392422,0.020707257,0
0.56520974,2.510929978,86.23875082,0.069843451,0.10296276,0.020683702,1
0.561129883,1.452678244,86.27714944,0.06942296,0.101027082,0.022455439,1
0.553243392,1.405779136,86.27714944,0.070429108,0.100616734,0.022424357,0
0.551628597,2.510929978,86.30881912,0.076649604,0.100209387,0.022393549,1
0.543483664,2.902964356,86.33393539,0.076183984,0.099805018,0.024134474,1
0.538375819,2.189646682,86.37052039,0.075724561,0.099403602,0.024096467,1
0.526864028,-3.40713359,86.3406806,0.075535536,0.098933341,0.02391851,1
0.531623263,-3.40713359,86.38260997,0.075348148,0.098467152,0.023743406,1
0.53343258,-3.760490088,86.39885882,0.075162375,0.100925847,0.023571085,0
0.538937338,-3.40713359,86.40658464,0.074978196,0.100455108,0.023401475,1
0.540676408,-3.06446595,86.37208654,0.074795592,0.099988392,0.025238405,0
0.562152905,-3.075154809,86.39068952,0.074614542,0.102409226,0.027033052,0
0.565016707,-3.760490088,86.36228273,0.074435026,0.101938186,0.026827182,0
0.566870483,-2.721798311,86.30663365,0.074257025,0.103032095,0.028328795,1
0.562841153,-3.046003859,86.3698433,0.07542993,0.102562395,0.028122266,0
0.566697789,-3.40713359,86.43194392,0.075249256,0.104931944,0.026815099,0
0.570333444,2.534580742,86.46200351,0.074805753,0.104530016,0.02678726,1
0.565317926,1.821061858,86.46200351,0.075700648,0.104130852,0.026759652,0
0.573977452,2.189646682,86.49155362,0.075263086,0.103734432,0.026732272,1
0.571131851,2.165995918,86.52060709,0.074831113,0.103340735,0.026705117,1
0.574769914,1.060845076,86.55205259,0.074404613,0.102949741,0.025596973,0
0.573074863,2.142546364,86.54874846,0.073983474,0.102561427,0.025574674,1
0.780425096,-3.075154809,45.28714497,0,0,-0.585630677,0
0.66541505,-4.150770769,50.39304857,0,0.677640852,-0.160907443,0
0.600749886,-2.320828771,48.54308349,0,0.338820426,0.094675138,1
0.641557149,-3.388671498,49.83805905,0,0.225880284,-0.03376114,0
0.643690868,-2.70333622,51.05903599,0,0.169410213,-0.159660466,0
0.58994613,2.510929978,89.37082617,0,0.13552817,-0.072694857,1
0.588156884,1.821061858,90.40627996,0,0.024646531,-0.014717784,1
0.585928184,1.844712622,92.13203627,0,-0.020918979,0.026694411,1
0.554142996,2.534580742,90.75143122,0,-0.003588505,0.007266865,0
0.530229375,2.534580742,91.09658248,0.035684409,0.004658539,-0.007843448,0
0.524357306,1.08449584,90.6363808,0.032115968,0.008901678,-0.019931699,1
0.515678809,-3.0936169,91.30236822,0.029196334,0.06434502,-0.032351014,0
0.520419656,-2.692647361,90.06553443,0.026763307,0.054077734,-0.02326988,1
0.520752193,-3.075154809,89.63739966,0.024704591,0.045390031,-0.077579738,0
0.516616186,-3.40713359,88.56441992,0.022939977,0.037943428,-0.038399878,1
0.524904606,-2.320828771,88.32762439,0.021410645,0.031489706,-0.032264165,1
0.547213631,-3.778952179,88.73932571,0.02007248,0.048964641,0.030020013,1
0.544116583,1.452879454,87.67100037,0.037783492,0.051030789,0.026475144,0
0.540201962,1.4294299,87.43062717,0.035684409,0.05169946,0.045762678,1
0.539796283,1.821061858,87.51212122,0.033806282,0.031939317,0.063019946,1
0.535866805,2.510929978,86.8524988,0.032115968,0.033285472,0.078551487,1
0.52991057,1.060845076,86.72071377,0.045879954,0.03399379,0.073370808,0
0.535986604,1.107945394,86.89851897,0.043794502,0.034272866,0.0686611,0
0.522975258,1.821263068,86.91621903,0.041890393,0.034259223,0.064360932,0
0.53137782,1.797813514,86.80812221,0.096552751,0.03404458,0.060419111,1
0.53322456,1.844712622,87.12861981,0.091186433,0.033691866,0.056792636,1
0.53930282,2.165995918,86.99918809,0.086413703,0.033245003,0.053445121,1
0.539213554,-3.40713359,87.04627811,0.085041226,0.044489297,0.06782482,1
0.549320516,-3.06446595,87.46180872,0.083766783,0.04171789,0.066544917,1
0.554828117,-2.645034319,87.94483257,0.082580233,0.039137615,0.065195709,0
0.577585132,-2.692647361,88.15625715,0.081472785,0.036729357,0.077277709,1
0.598580718,-2.663496411,87.64751676,0.080436786,0.034476471,0.128032798,1
0.588165681,1.4294299,87.57391833,0.086598435,0.034312044,0.124617913,0
0.58749566,1.844712622,87.75777341,0.082801173,0.024248815,0.133649189,1
0.582864387,2.534580742,87.95860704,0.079347127,0.024446797,0.142149214,1
0.587323552,2.902964356,87.89775142,0.076189417,0.024544951,0.138623707,1
0.581794923,2.558030296,87.80982003,0.073289603,0.02456389,0.135294062,1
0.584769727,-3.0936169,88.19668037,0.07232516,0.022990929,0.131041075,0
0.589674248,-3.40713359,87.775904,0.079863047,0.021500756,0.127076451,0
0.587917918,-2.27321573,87.93688342,0.078779512,0.020087001,0.123368083,1
0.585775383,-3.035315,87.99296657,0.077750154,0.035684956,0.113293612,0
0.591006868,-2.663496411,87.64200177,0.076771009,0.033994209,0.110181801,1
0.585692577,-2.692647361,87.84766022,0.075838489,0.032383974,0.107249103,0
0.593547078,1.08449584,87.76772259,0.080708846,0.032377528,0.105072173,0
0.597290137,2.534580742,87.93484129,0.078129679,0.032307922,0.102994193,1
0.594826665,2.166197128,87.88669519,0.075725835,0.032187123,0.10998398,1
0.588253114,2.142546364,87.92523708,0.073478756,0.032024842,0.107889569,1
0.58899365,1.844712622,88.0935647,0.071372534,0.025037189,0.114477762,1
0.59127474,-2.692647361,87.70222031,0.070518386,0.0238081,0.111783907,1
0.591665393,-2.663496411,87.4359862,0.07625338,0.022629178,0.109225222,0
0.594680391,-3.016852909,87.20881049,0.075335781,0.021497413,0.106790631,1
0.582400524,-1.93054809,87.44310145,0.074454166,0.02041003,0.104470375,0
0.590681787,-3.417822449,87.39693138,0.07360646,0.019364471,0.102255801,0
0.593068257,-3.035315,87.68705289,0.072790742,0.018358366,0.1001392,0
0.595505014,2.166197128,87.61281095,0.070880295,0.031196173,0.098483252,0
0.592459356,2.165995918,87.81506229,0.069078764,0.031202305,0.09688752,1
0.592203257,1.452879454,87.87244581,0.067376307,0.043270113,0.095348778,0
0.592624784,2.902964356,87.84546847,0.065764298,0.042991716,0.093864027,1
0.594401367,2.166197128,87.93157072,0.064235137,0.042692438,0.092430475,1
0.593272365,2.534580742,88.06622146,0.062782099,0.042376152,0.091045518,1
0.597208041,-1.587880451,88.06622146,0.062147038,0.04121002,0.08933714,1
0.599052595,-3.778952179,88.29040442,0.061532798,0.040082122,0.087697296,1
0.601223402,-2.320828771,87.95205219,0.066118367,0.038990608,0.086121477,0
0.599997656,-2.692647361,87.67849607,0.070558363,0.037933745,0.084605608,0
0.59718011,-2.320828771,87.38041298,0.069841489,0.036909909,0.083145992,0
0.598775366,-2.692647361,87.11384983,0.07408759,0.035917576,0.081739259,0
0.599466576,2.189646682,87.2298808,0.072591136,0.035791427,0.080634521,0
0.598844689,1.821061858,87.32893491,0.071161018,0.035644819,0.079562761,1
0.594907795,1.08449584,87.26454534,0.069792481,0.035480701,0.078522523,1
0.594713155,2.902964356,87.38589614,0.068481244,0.035301626,0.077512437,1
0.584731121,1.821061858,87.26747713,0.067223443,0.030337183,0.082301118,1
0.595838421,-2.663496411,87.01659416,0.066577246,0.029506578,0.081014077,1
0.599603578,-3.40713359,86.79273285,0.065949,0.028699045,0.079769793,0
0.602115414,-3.035315,86.93896818,0.069737413,0.027913637,0.078565948,0
0.6099392,-3.43628454,86.95730117,0.069083441,0.027149456,0.077400408,0
0.611541524,-3.075154809,86.9279333,0.068446908,0.026405653,0.064501995,0
0.615387045,1.452678244,86.9279333,0.071491241,0.026434996,0.06364596,0
0.61563228,1.797813514,86.87024443,0.07029981,0.026444506,0.062812159,1
0.606309877,2.166197128,86.88631423,0.069151908,0.026436358,0.061999738,1
0.604715188,1.452879454,86.79803516,0.068044946,0.026412479,0.061207884,1
0.593779788,1.452678244,86.8655922,0.066976549,0.026374584,0.065484496,1
0.588790655,-4.150770769,86.80357718,0.066381809,0.02573753,0.061426105,0
0.59734593,-3.417822449,86.62256521,0.065801575,0.025116015,0.060683625,0
0.60248813,-3.760490088,86.46121216,0.065235322,0.032673823,0.056780222,0
0.603247866,-3.035315,86.26525767,0.068505881,0.031984531,0.056110135,0
0.603622034,2.534580742,86.3378156,0.067483867,0.031898125,0.055444075,1
0.602916282,1.4294299,86.20632941,0.066495327,0.031800706,0.05172588,0
0.602300655,2.189646682,86.31615026,0.065538468,0.031693511,0.051125526,1
0.60371151,1.452678244,86.39808011,0.064611632,0.027738796,0.055128516,1
0.616176349,1.4294299,86.40891819,0.063713285,0.027696936,0.054503421,1
0.617587401,-3.075154809,86.3459825,0.063192052,0.027096967,0.043658432,0
0.607701157,-3.40713359,86.41708687,0.062682275,0.033956788,0.043266371,0
0.606050266,-1.587880451,86.4060992,0.06218358,0.040667481,0.042879062,0
0.605610842,-3.778952179,86.37628527,0.061695609,0.039947399,0.042496589,0
0.602212957,1.08449584,86.40869309,0.060867973,0.039790558,0.041966741,1
0.602491873,1.797813514,86.35346277,0.060064678,0.03962619,0.045699559,1
0.606797734,1.405779136,86.40614529,0.059284555,0.039455174,0.045147386,1
0.605137864,2.534580742,86.52575077,0.058526511,0.039278301,0.044606598,1
0.61040712,-3.0936169,86.65779823,0.058087306,0.038630181,0.034832644,0
0.601394784,-2.663496411,86.76584406,0.060901012,0.037995154,0.034623669,0
0.608420202,-3.43628454,86.85135776,0.060446847,0.037372828,0.034413216,0
0.60515801,-3.40713359,86.6581761,0.060001675,0.036762825,0.034201659,0
0.560217213,1.821263068,86.61066704,0.059267453,0.036630888,0.033738447,1
0.556199725,1.08449584,86.53179763,0.061670998,0.036492974,0.033284231,0
0.551376134,1.77416275,86.4754413,0.06094535,0.036349727,0.032838748,1
0.558763491,1.4294299,86.39560547,0.060238301,0.036201729,0.036248357,1
0.558513267,1.821061858,86.38142754,0.059549072,0.032896169,0.039593633,1
0.558626018,-3.075154809,86.34381884,0.059124333,0.032352964,0.030698242,0
0.559153303,1.452879454,86.37945458,0.058460056,0.032262393,0.030238223,1
0.553207294,2.534580742,86.42595053,0.05781196,0.032166343,0.03349209,1
0.557828877,-2.692647361,86.31294361,0.057410175,0.031652496,0.033373221,1
0.569188888,-1.93054809,86.21257831,0.05701563,0.031147907,0.033249682,1
0.569273975,2.902964356,86.23961829,0.056397357,0.031065157,0.03278959,1
0.566468592,1.821263068,86.29499176,0.055793634,0.030977417,0.03233764,1
0.58965022,-3.06446595,86.17367749,0.05541967,0.030499151,0.029911822,0
0.586857662,-3.06446595,86.1375004,0.055052211,0.033246168,0.03332827,1
0.584189053,1.77416275,86.04721507,0.054475319,0.033142572,0.032888994,1
0.582905804,1.821061858,86.06739604,0.053911561,0.033034894,0.035909308,1
0.581220482,1.08449584,85.99785473,0.053360448,0.038666233,0.033219877,0
0.584619805,2.189646682,86.02365712,0.052821517,0.038503243,0.032792586,1
0.58809071,2.142546364,86.03247423,0.05229433,0.038338029,0.032372416,1
0.590242311,-3.80810313,85.94209023,0.051962554,0.037841567,0.03226845,0
0.611163425,-3.778952179,85.99508547,0.051636216,0.042907678,0.032160595,0
0.617656083,-3.046003859,86.11514853,0.051315185,0.042382137,0.032049227,0
0.621126932,-3.40713359,86.26124279,0.050999332,0.044848549,0.031934692,1
0.619681509,-2.30236668,86.15827186,0.053257809,0.04431589,0.031817308,0
0.610487314,2.558030296,86.16681767,0.055296357,0.044120987,0.031436354,0
0.608713152,2.534580742,86.23785929,0.054776581,0.043924508,0.0310614,1
0.605847629,1.4294299,86.21405307,0.056776449,0.043726695,0.030692304,0
0.608893611,2.510929978,86.23155305,0.056258038,0.043527769,0.033459888,1
0.60818636,1.821263068,86.26855456,0.055749821,0.043327932,0.03307802,0
0.605143302,1.08449584,86.2601223,0.065720039,0.043127373,0.032701983,0
0.6068799,-3.40713359,86.29154138,0.065385729,0.042649915,0.032592657,0
0.608253783,-2.30236668,86.33626925,0.065056447,0.042179636,0.032480614,1
0.588110963,-2.33151763,86.33626925,0.06473208,0.041716377,0.032366118,1
0.597952357,-3.417822449,86.28091238,0.064412518,0.04125998,0.032249412,1
0.604187826,-3.760490088,86.28278437,0.064097656,0.043530524,0.041718209,1
0.604942004,2.534580742,86.33778634,0.063487512,0.043343897,0.041374504,1
0.607547806,2.165995918,86.26662252,0.06289008,0.045837214,0.04103578,1
0.602681798,1.4294299,86.2115927,0.062304931,0.045629741,0.040701929,1
0.596571118,2.510929978,86.13939334,0.061731654,0.045421994,0.040372848,1
0.596066036,-2.320828771,86.02508685,0.061438804,0.044966263,0.040128576,0
0.598614074,-3.388671498,86.09587712,0.061150077,0.044516952,0.039886515,0
0.59470565,-2.320828771,85.97900551,0.063111261,0.044073924,0.039646673,0
0.596593392,-3.43628454,85.90474704,0.062814931,0.04363705,0.04221387,1
0.599009179,-3.417822449,85.85837963,0.062522688,0.043206202,0.04195913,0
0.606442938,1.452678244,85.88474794,0.061965505,0.043029097,0.041637551,1
0.604671888,1.4294299,85.92858821,0.061419229,0.042851336,0.044067923,1
0.610453413,1.4294299,85.84578021,0.060883512,0.04267305,0.043736442,1
0.601762517,1.4294299,85.8181957,0.060358022,0.04249436,0.046120105,1
0.598109633,-3.06446595,85.73509664,0.060085,0.042091849,0.045848686,0
0.597751844,-3.40713359,85.79816668,0.059815595,0.04169467,0.048254672,1
0.598121524,-3.035315,85.89031752,0.059549734,0.041302716,0.046235241,0
0.600964925,-2.663496411,85.75490684,0.059287349,0.040915887,0.045965603,0
0.601891322,-2.27321573,85.69515454,0.059028371,0.04053408,0.043985525,0
0.5842092,2.165995918,85.65079235,0.058530175,0.040380729,0.043671664,1
0.577100803,2.902964356,85.65499752,0.058041246,0.04022669,0.045950888,1
0.578427404,1.452678244,85.72301575,0.057561302,0.037918571,0.048201077,1
0.570685446,1.4294299,85.68835513,0.057090072,0.040130887,0.050422783,1
0.576289971,-3.40713359,85.63019622,0.056847176,0.039758064,0.05013689,0
0.581174405,-3.778952179,85.5969358,0.056607316,0.039389901,0.049853774,0
0.579330147,-3.778952179,85.63949891,0.056370436,0.039026311,0.049573415,0
0.58007877,-3.778952179,85.58989545,0.05613648,0.03866721,0.049295788,0
0.582617177,2.166197128,85.57270381,0.055685519,0.038540468,0.048966184,1
0.573644516,1.08449584,85.49839629,0.055242549,0.038412688,0.048640599,1
0.571840255,1.844712622,85.56389768,0.05480734,0.036230639,0.0507668,1
0.57492947,1.4294299,85.51951435,0.054379668,0.036124703,0.048845039,0
0.57279381,2.510929978,85.54756192,0.055882432,0.036017498,0.048526028,0
0.568321592,1.4294299,85.5985051,0.055457758,0.035909132,0.050614943,1
0.570528975,-3.0936169,85.68504095,0.055231525,0.035579248,0.044809859,0
0.571496854,-2.692647361,85.63066603,0.055007954,0.035253245,0.044598972,1
0.574902263,-3.760490088,85.62148472,0.054786998,0.034931055,0.044389288,1
0.578395587,-2.320828771,85.6720872,0.056435819,0.034612611,0.044180832,0
0.578719501,-2.692647361,85.71612104,0.058065578,0.034297849,0.043973626,0
0.577715338,-3.760490088,85.8119626,0.057830859,0.033986705,0.043767687,0
0.58428726,2.166197128,85.83073615,0.057407439,0.033899575,0.043472656,1
0.588627229,-3.760490088,85.85641802,0.05717804,0.037445714,0.043271354,0
0.589344931,-2.27321573,85.85641802,0.056951232,0.037123304,0.043071293,1
0.596694921,2.166197128,85.83258923,0.056539796,0.03702013,0.042786151,1
0.597511794,1.821061858,85.82066275,0.056134935,0.034996405,0.044760583,1
0.599754905,-2.663496411,85.73216812,0.057699865,0.034684682,0.044555562,0
0.600305156,-3.0936169,85.75287823,0.057473141,0.034376404,0.039318574,0
0.595195892,2.166197128,85.81249227,0.057069739,0.034298542,0.041260805,1
0.59796359,1.797612304,85.8819582,0.056672599,0.037922137,0.039533124,0
0.621741119,-4.150770769,85.85174403,0.056453228,0.037603732,0.037946079,0
0.619491312,-3.417822449,85.83717485,0.056236228,0.040951692,0.037800892,0
0.621930933,2.165995918,85.83717485,0.05757656,0.040837943,0.037539339,0
0.628272165,-3.778952179,85.87226183,0.059072388,0.040510217,0.037397228,0
0.629102406,-3.417822449,85.81387612,0.058844006,0.042153801,0.039403758,1
0.628677491,-2.27321573,85.75675966,0.058618041,0.04182258,0.039250856,0
0.628124018,-3.40713359,85.86796514,0.058394454,0.041494846,0.039098412,0
0.626251093,-3.417822449,85.83038177,0.058173209,0.041170543,0.038946454,0
0.622356996,2.558030296,85.8322769,0.057786179,0.041062608,0.038690021,1
0.60791125,2.902964356,85.86683068,0.057404883,0.040953607,0.038436245,1
0.608115244,2.189646682,85.83594872,0.058684643,0.040843623,0.038185085,0
0.604876053,1.797813514,85.8697522,0.058305908,0.040732734,0.037936501,1
0.600943484,1.452678244,85.90990971,0.057932586,0.038855144,0.039751135,1
0.602405085,-2.663496411,85.91517993,0.057716328,0.038550344,0.039602113,0
0.59224464,-2.349979721,85.88334106,0.057502255,0.041671051,0.039453535,0
0.591406413,-3.417822449,85.86589036,0.057290333,0.044760394,0.039305428,0
0.597425152,-3.40713359,85.76271579,0.05708053,0.04443064,0.041177281,1
0.597946431,-3.43628454,85.82756181,0.056872815,0.044104167,0.041020133,0
0.577913308,2.166197128,85.7727759,0.056515376,0.043990733,0.040768626,0
0.566044217,2.213096236,85.79847049,0.05616294,0.043876369,0.039220011,0
0.555533004,1.821061858,85.79847049,0.057389702,0.04376115,0.038979793,0
0.553899654,2.534580742,85.80998692,0.064632601,0.043645143,0.038741919,1
0.552264262,1.452879454,85.84834823,0.071735605,0.043528416,0.038506354,1
0.564072527,2.166197128,85.76197828,0.078702699,0.043411029,0.038273065,1
0.568160665,2.166197128,85.73700702,0.078157262,0.043293044,0.038042019,1
0.564162522,1.821263068,85.62704536,0.077620124,0.044944616,0.03974569,1
0.560894659,-3.035315,85.70391422,0.077422555,0.046398833,0.039604826,1
0.561612359,-3.778952179,85.72650943,0.077226859,0.046085944,0.039464372,0
0.565663094,-3.06446595,85.70948588,0.077033008,0.047521059,0.041229505,1
0.582579455,-3.778952179,85.69710347,0.07834877,0.047205839,0.041080984,0
0.57996566,-1.978161132,85.73618899,0.078151489,0.046893565,0.040933013,0
0.580772125,-3.778952179,85.67727472,0.077956043,0.046584195,0.040785608,1
0.578315585,-3.778952179,85.73675284,0.077762407,0.047990427,0.040638782,1
0.579053592,-3.06446595,85.68590742,0.079050553,0.047678855,0.043737727,0
0.584982804,-3.778952179,85.74420487,0.078853673,0.047370141,0.043562864,0
0.587675579,-3.778952179,85.80143263,0.07865859,0.047064246,0.045233403,1
0.581304541,-3.046003859,85.86569245,0.078465281,0.046761132,0.045052432,0
0.581265951,-2.663496411,85.8767954,0.078273722,0.04952701,0.043678931,0
0.606429113,2.558030296,85.87961739,0.077752414,0.04939554,0.04527619,1
0.61041403,1.452879454,85.91464376,0.077238836,0.049263592,0.045047941,1
